query_id	subject_id	percent_identity	alignment_length	matches
dual_1844	amp_9585	96.3	28	26.0
dual_1844	amp_9586	92.59	29	25.0
dual_1844	amp_9588	92.59	29	25.0
dual_1844	amp_9591	92.59	29	25.0
dual_1844	amp_9594	92.59	29	25.0
dual_1844	amp_9600	92.59	29	25.0
dual_1844	amp_9611	92.59	29	25.0
dual_1844	amp_9612	96.3	28	26.0
dual_1844	amp_9613	92.59	29	25.0
dual_1844	amp_9614	96.3	28	26.0
dual_1844	amp_9615	100.0	27	27.0
dual_1844	amp_9616	96.3	28	26.0
dual_1844	amp_9617	92.59	29	25.0
dual_1844	amp_9618	96.3	28	26.0
dual_1844	amp_9619	92.59	29	25.0
dual_1844	amp_9620	92.59	29	25.0
dual_1844	amp_9621	96.3	28	26.0
dual_1844	amp_9622	92.59	29	25.0
dual_1844	amp_9623	92.59	29	25.0
dual_1844	amp_9624	96.3	28	26.0
dual_1844	amp_9625	92.59	29	25.0
dual_1844	amp_9627	92.59	29	25.0
dual_1844	amp_9629	92.59	29	25.0
dual_1844	amp_9630	96.3	28	26.0
dual_1844	amp_9631	92.59	29	25.0
dual_1844	amp_9633	92.59	29	25.0
dual_1844	amp_9636	92.59	29	25.0
dual_1844	amp_9639	92.59	29	25.0
dual_1844	amp_9642	92.59	29	25.0
dual_1844	amp_9644	92.59	29	25.0
dual_1844	amp_9645	96.3	28	26.0
dual_1844	amp_9646	92.59	29	25.0
dual_1844	amp_9648	92.59	29	25.0
dual_1844	amp_9651	92.59	29	25.0
dual_1844	amp_9654	92.59	29	25.0
dual_1844	amp_9660	92.59	29	25.0
dual_1845	amp_9316	92.59	29	25.0
dual_1845	amp_9346	92.59	29	25.0
dual_1845	amp_9373	92.59	29	25.0
dual_1845	amp_9374	92.59	29	25.0
dual_1845	amp_9375	92.59	29	25.0
dual_1845	amp_9376	96.3	28	26.0
dual_1845	amp_9379	92.59	29	25.0
dual_1845	amp_9382	92.59	29	25.0
dual_1845	amp_9385	92.59	29	25.0
dual_1845	amp_9391	92.59	29	25.0
dual_1845	amp_9406	92.59	29	25.0
dual_1845	amp_9436	92.59	29	25.0
dual_1845	amp_9466	92.59	29	25.0
dual_1845	amp_9493	92.59	29	25.0
dual_1845	amp_9494	92.59	29	25.0
dual_1845	amp_9495	92.59	29	25.0
dual_1845	amp_9496	96.3	28	26.0
dual_1845	amp_9499	92.59	29	25.0
dual_1845	amp_9502	92.59	29	25.0
dual_1845	amp_9505	92.59	29	25.0
dual_1845	amp_9511	92.59	29	25.0
dual_1845	amp_9526	92.59	29	25.0
dual_1845	amp_9553	92.59	29	25.0
dual_1845	amp_9554	92.59	29	25.0
dual_1845	amp_9555	92.59	29	25.0
dual_1845	amp_9556	96.3	28	26.0
dual_1845	amp_9559	92.59	29	25.0
dual_1845	amp_9562	92.59	29	25.0
dual_1845	amp_9565	92.59	29	25.0
dual_1845	amp_9571	92.59	29	25.0
dual_1845	amp_9583	92.59	29	25.0
dual_1845	amp_9584	92.59	29	25.0
dual_1845	amp_9585	92.59	29	25.0
dual_1845	amp_9586	96.3	28	26.0
dual_1845	amp_9589	92.59	29	25.0
dual_1845	amp_9592	92.59	29	25.0
dual_1845	amp_9595	92.59	29	25.0
dual_1845	amp_9601	92.59	29	25.0
dual_1845	amp_9611	92.59	29	25.0
dual_1845	amp_9612	92.59	29	25.0
dual_1845	amp_9613	96.3	28	26.0
dual_1845	amp_9614	96.3	28	26.0
dual_1845	amp_9615	96.3	28	26.0
dual_1845	amp_9616	100.0	27	27.0
dual_1845	amp_9617	92.59	29	25.0
dual_1845	amp_9618	92.59	29	25.0
dual_1845	amp_9619	96.3	28	26.0
dual_1845	amp_9620	92.59	29	25.0
dual_1845	amp_9621	92.59	29	25.0
dual_1845	amp_9622	96.3	28	26.0
dual_1845	amp_9623	92.59	29	25.0
dual_1845	amp_9624	92.59	29	25.0
dual_1845	amp_9625	96.3	28	26.0
dual_1845	amp_9628	92.59	29	25.0
dual_1845	amp_9629	92.59	29	25.0
dual_1845	amp_9630	92.59	29	25.0
dual_1845	amp_9631	96.3	28	26.0
dual_1845	amp_9634	92.59	29	25.0
dual_1845	amp_9637	92.59	29	25.0
dual_1845	amp_9640	92.59	29	25.0
dual_1845	amp_9643	92.59	29	25.0
dual_1845	amp_9644	92.59	29	25.0
dual_1845	amp_9645	92.59	29	25.0
dual_1845	amp_9646	96.3	28	26.0
dual_1845	amp_9649	92.59	29	25.0
dual_1845	amp_9652	92.59	29	25.0
dual_1845	amp_9655	92.59	29	25.0
dual_1845	amp_9661	92.59	29	25.0
dual_1846	amp_9317	92.59	29	25.0
dual_1846	amp_9347	92.59	29	25.0
dual_1846	amp_9371	92.59	29	25.0
dual_1846	amp_9374	92.59	29	25.0
dual_1846	amp_9377	96.3	28	26.0
dual_1846	amp_9378	92.59	29	25.0
dual_1846	amp_9379	92.59	29	25.0
dual_1846	amp_9380	92.59	29	25.0
dual_1846	amp_9383	92.59	29	25.0
dual_1846	amp_9392	92.59	29	25.0
dual_1846	amp_9407	92.59	29	25.0
dual_1846	amp_9437	92.59	29	25.0
dual_1846	amp_9467	92.59	29	25.0
dual_1846	amp_9491	92.59	29	25.0
dual_1846	amp_9494	92.59	29	25.0
dual_1846	amp_9497	96.3	28	26.0
dual_1846	amp_9498	92.59	29	25.0
dual_1846	amp_9499	92.59	29	25.0
dual_1846	amp_9500	92.59	29	25.0
dual_1846	amp_9503	92.59	29	25.0
dual_1846	amp_9512	92.59	29	25.0
dual_1846	amp_9527	92.59	29	25.0
dual_1846	amp_9551	92.59	29	25.0
dual_1846	amp_9554	92.59	29	25.0
dual_1846	amp_9557	96.3	28	26.0
dual_1846	amp_9558	92.59	29	25.0
dual_1846	amp_9559	92.59	29	25.0
dual_1846	amp_9560	92.59	29	25.0
dual_1846	amp_9563	92.59	29	25.0
dual_1846	amp_9572	92.59	29	25.0
dual_1846	amp_9581	92.59	29	25.0
dual_1846	amp_9584	92.59	29	25.0
dual_1846	amp_9587	96.3	28	26.0
dual_1846	amp_9588	92.59	29	25.0
dual_1846	amp_9589	92.59	29	25.0
dual_1846	amp_9590	92.59	29	25.0
dual_1846	amp_9593	92.59	29	25.0
dual_1846	amp_9602	92.59	29	25.0
dual_1846	amp_9611	96.3	28	26.0
dual_1846	amp_9612	92.59	29	25.0
dual_1846	amp_9613	92.59	29	25.0
dual_1846	amp_9614	96.3	28	26.0
dual_1846	amp_9615	92.59	29	25.0
dual_1846	amp_9616	92.59	29	25.0
dual_1846	amp_9617	100.0	27	27.0
dual_1846	amp_9618	96.3	28	26.0
dual_1846	amp_9619	96.3	28	26.0
dual_1846	amp_9620	96.3	28	26.0
dual_1846	amp_9621	92.59	29	25.0
dual_1846	amp_9622	92.59	29	25.0
dual_1846	amp_9623	96.3	28	26.0
dual_1846	amp_9624	92.59	29	25.0
dual_1846	amp_9625	92.59	29	25.0
dual_1846	amp_9626	92.59	29	25.0
dual_1846	amp_9629	92.59	29	25.0
dual_1846	amp_9632	96.3	28	26.0
dual_1846	amp_9633	92.59	29	25.0
dual_1846	amp_9634	92.59	29	25.0
dual_1846	amp_9635	92.59	29	25.0
dual_1846	amp_9638	92.59	29	25.0
dual_1846	amp_9641	92.59	29	25.0
dual_1846	amp_9644	92.59	29	25.0
dual_1846	amp_9647	96.3	28	26.0
dual_1846	amp_9648	92.59	29	25.0
dual_1846	amp_9649	92.59	29	25.0
dual_1846	amp_9650	92.59	29	25.0
dual_1846	amp_9653	92.59	29	25.0
dual_1846	amp_9662	92.59	29	25.0
dual_1847	amp_9318	92.59	29	25.0
dual_1847	amp_9348	92.59	29	25.0
dual_1847	amp_9372	92.59	29	25.0
dual_1847	amp_9375	92.59	29	25.0
dual_1847	amp_9377	92.59	29	25.0
dual_1847	amp_9378	96.3	28	26.0
dual_1847	amp_9379	92.59	29	25.0
dual_1847	amp_9381	92.59	29	25.0
dual_1847	amp_9384	92.59	29	25.0
dual_1847	amp_9393	92.59	29	25.0
dual_1847	amp_9408	92.59	29	25.0
dual_1847	amp_9438	92.59	29	25.0
dual_1847	amp_9468	92.59	29	25.0
dual_1847	amp_9492	92.59	29	25.0
dual_1847	amp_9495	92.59	29	25.0
dual_1847	amp_9497	92.59	29	25.0
dual_1847	amp_9498	96.3	28	26.0
dual_1847	amp_9499	92.59	29	25.0
dual_1847	amp_9501	92.59	29	25.0
dual_1847	amp_9504	92.59	29	25.0
dual_1847	amp_9513	92.59	29	25.0
dual_1847	amp_9528	92.59	29	25.0
dual_1847	amp_9552	92.59	29	25.0
dual_1847	amp_9555	92.59	29	25.0
dual_1847	amp_9557	92.59	29	25.0
dual_1847	amp_9558	96.3	28	26.0
dual_1847	amp_9559	92.59	29	25.0
dual_1847	amp_9561	92.59	29	25.0
dual_1847	amp_9564	92.59	29	25.0
dual_1847	amp_9573	92.59	29	25.0
dual_1847	amp_9582	92.59	29	25.0
dual_1847	amp_9585	92.59	29	25.0
dual_1847	amp_9587	92.59	29	25.0
dual_1847	amp_9588	96.3	28	26.0
dual_1847	amp_9589	92.59	29	25.0
dual_1847	amp_9591	92.59	29	25.0
dual_1847	amp_9594	92.59	29	25.0
dual_1847	amp_9603	92.59	29	25.0
dual_1847	amp_9611	92.59	29	25.0
dual_1847	amp_9612	96.3	28	26.0
dual_1847	amp_9613	92.59	29	25.0
dual_1847	amp_9614	92.59	29	25.0
dual_1847	amp_9615	96.3	28	26.0
dual_1847	amp_9616	92.59	29	25.0
dual_1847	amp_9617	96.3	28	26.0
dual_1847	amp_9618	100.0	27	27.0
dual_1847	amp_9619	96.3	28	26.0
dual_1847	amp_9620	92.59	29	25.0
dual_1847	amp_9621	96.3	28	26.0
dual_1847	amp_9622	92.59	29	25.0
dual_1847	amp_9623	92.59	29	25.0
dual_1847	amp_9624	96.3	28	26.0
dual_1847	amp_9625	92.59	29	25.0
dual_1847	amp_9627	92.59	29	25.0
dual_1847	amp_9630	92.59	29	25.0
dual_1847	amp_9632	92.59	29	25.0
dual_1847	amp_9633	96.3	28	26.0
dual_1847	amp_9634	92.59	29	25.0
dual_1847	amp_9636	92.59	29	25.0
dual_1847	amp_9639	92.59	29	25.0
dual_1847	amp_9642	92.59	29	25.0
dual_1847	amp_9645	92.59	29	25.0
dual_1847	amp_9647	92.59	29	25.0
dual_1847	amp_9648	96.3	28	26.0
dual_1847	amp_9649	92.59	29	25.0
dual_1847	amp_9651	92.59	29	25.0
dual_1847	amp_9654	92.59	29	25.0
dual_1847	amp_9663	92.59	29	25.0
dual_1848	amp_9319	92.59	29	25.0
dual_1848	amp_9349	92.59	29	25.0
dual_1848	amp_9373	92.59	29	25.0
dual_1848	amp_9376	92.59	29	25.0
dual_1848	amp_9377	92.59	29	25.0
dual_1848	amp_9378	92.59	29	25.0
dual_1848	amp_9379	96.3	28	26.0
dual_1848	amp_9382	92.59	29	25.0
dual_1848	amp_9385	92.59	29	25.0
dual_1848	amp_9394	92.59	29	25.0
dual_1848	amp_9409	92.59	29	25.0
dual_1848	amp_9439	92.59	29	25.0
dual_1848	amp_9469	92.59	29	25.0
dual_1848	amp_9493	92.59	29	25.0
dual_1848	amp_9496	92.59	29	25.0
dual_1848	amp_9497	92.59	29	25.0
dual_1848	amp_9498	92.59	29	25.0
dual_1848	amp_9499	96.3	28	26.0
dual_1848	amp_9502	92.59	29	25.0
dual_1848	amp_9505	92.59	29	25.0
dual_1848	amp_9514	92.59	29	25.0
dual_1848	amp_9529	92.59	29	25.0
dual_1848	amp_9553	92.59	29	25.0
dual_1848	amp_9556	92.59	29	25.0
dual_1848	amp_9557	92.59	29	25.0
dual_1848	amp_9558	92.59	29	25.0
dual_1848	amp_9559	96.3	28	26.0
dual_1848	amp_9562	92.59	29	25.0
dual_1848	amp_9565	92.59	29	25.0
dual_1848	amp_9574	92.59	29	25.0
dual_1848	amp_9583	92.59	29	25.0
dual_1848	amp_9586	92.59	29	25.0
dual_1848	amp_9587	92.59	29	25.0
dual_1848	amp_9588	92.59	29	25.0
dual_1848	amp_9589	96.3	28	26.0
dual_1848	amp_9592	92.59	29	25.0
dual_1848	amp_9595	92.59	29	25.0
dual_1848	amp_9604	92.59	29	25.0
dual_1848	amp_9611	92.59	29	25.0
dual_1848	amp_9612	92.59	29	25.0
dual_1848	amp_9613	96.3	28	26.0
dual_1848	amp_9614	92.59	29	25.0
dual_1848	amp_9615	92.59	29	25.0
dual_1848	amp_9616	96.3	28	26.0
dual_1848	amp_9617	96.3	28	26.0
dual_1848	amp_9618	96.3	28	26.0
dual_1848	amp_9619	100.0	27	27.0
dual_1848	amp_9620	92.59	29	25.0
dual_1848	amp_9621	92.59	29	25.0
dual_1848	amp_9622	96.3	28	26.0
dual_1848	amp_9623	92.59	29	25.0
dual_1848	amp_9624	92.59	29	25.0
dual_1848	amp_9625	96.3	28	26.0
dual_1848	amp_9628	92.59	29	25.0
dual_1848	amp_9631	92.59	29	25.0
dual_1848	amp_9632	92.59	29	25.0
dual_1848	amp_9633	92.59	29	25.0
dual_1848	amp_9634	96.3	28	26.0
dual_1848	amp_9637	92.59	29	25.0
dual_1848	amp_9640	92.59	29	25.0
dual_1848	amp_9643	92.59	29	25.0
dual_1848	amp_9646	92.59	29	25.0
dual_1848	amp_9647	92.59	29	25.0
dual_1848	amp_9648	92.59	29	25.0
dual_1848	amp_9649	96.3	28	26.0
dual_1848	amp_9652	92.59	29	25.0
dual_1848	amp_9655	92.59	29	25.0
dual_1848	amp_9664	92.59	29	25.0
dual_1849	amp_9320	92.59	29	25.0
dual_1849	amp_9350	92.59	29	25.0
dual_1849	amp_9371	92.59	29	25.0
dual_1849	amp_9374	92.59	29	25.0
dual_1849	amp_9377	92.59	29	25.0
dual_1849	amp_9380	96.3	28	26.0
dual_1849	amp_9381	92.59	29	25.0
dual_1849	amp_9382	92.59	29	25.0
dual_1849	amp_9383	92.59	29	25.0
dual_1849	amp_9395	92.59	29	25.0
dual_1849	amp_9410	92.59	29	25.0
dual_1849	amp_9440	92.59	29	25.0
dual_1849	amp_9470	92.59	29	25.0
dual_1849	amp_9491	92.59	29	25.0
dual_1849	amp_9494	92.59	29	25.0
dual_1849	amp_9497	92.59	29	25.0
dual_1849	amp_9500	96.3	28	26.0
dual_1849	amp_9501	92.59	29	25.0
dual_1849	amp_9502	92.59	29	25.0
dual_1849	amp_9503	92.59	29	25.0
dual_1849	amp_9515	92.59	29	25.0
dual_1849	amp_9530	92.59	29	25.0
dual_1849	amp_9551	92.59	29	25.0
dual_1849	amp_9554	92.59	29	25.0
dual_1849	amp_9557	92.59	29	25.0
dual_1849	amp_9560	96.3	28	26.0
dual_1849	amp_9561	92.59	29	25.0
dual_1849	amp_9562	92.59	29	25.0
dual_1849	amp_9563	92.59	29	25.0
dual_1849	amp_9575	92.59	29	25.0
dual_1849	amp_9581	92.59	29	25.0
dual_1849	amp_9584	92.59	29	25.0
dual_1849	amp_9587	92.59	29	25.0
dual_1849	amp_9590	96.3	28	26.0
dual_1849	amp_9591	92.59	29	25.0
dual_1849	amp_9592	92.59	29	25.0
dual_1849	amp_9593	92.59	29	25.0
dual_1849	amp_9605	92.59	29	25.0
dual_1849	amp_9611	96.3	28	26.0
dual_1849	amp_9612	92.59	29	25.0
dual_1849	amp_9613	92.59	29	25.0
dual_1849	amp_9614	96.3	28	26.0
dual_1849	amp_9615	92.59	29	25.0
dual_1849	amp_9616	92.59	29	25.0
dual_1849	amp_9617	96.3	28	26.0
dual_1849	amp_9618	92.59	29	25.0
dual_1849	amp_9619	92.59	29	25.0
dual_1849	amp_9620	100.0	27	27.0
dual_1849	amp_9621	96.3	28	26.0
dual_1849	amp_9622	96.3	28	26.0
dual_1849	amp_9623	96.3	28	26.0
dual_1849	amp_9624	92.59	29	25.0
dual_1849	amp_9625	92.59	29	25.0
dual_1849	amp_9626	92.59	29	25.0
dual_1849	amp_9629	92.59	29	25.0
dual_1849	amp_9632	92.59	29	25.0
dual_1849	amp_9635	96.3	28	26.0
dual_1849	amp_9636	92.59	29	25.0
dual_1849	amp_9637	92.59	29	25.0
dual_1849	amp_9638	92.59	29	25.0
dual_1849	amp_9641	92.59	29	25.0
dual_1849	amp_9644	92.59	29	25.0
dual_1849	amp_9647	92.59	29	25.0
dual_1849	amp_9650	96.3	28	26.0
dual_1849	amp_9651	92.59	29	25.0
dual_1849	amp_9652	92.59	29	25.0
dual_1849	amp_9653	92.59	29	25.0
dual_1849	amp_9665	92.59	29	25.0
dual_1850	amp_9321	92.59	29	25.0
dual_1850	amp_9351	92.59	29	25.0
dual_1850	amp_9372	92.59	29	25.0
dual_1850	amp_9375	92.59	29	25.0
dual_1850	amp_9378	92.59	29	25.0
dual_1850	amp_9380	92.59	29	25.0
dual_1850	amp_9381	96.3	28	26.0
dual_1850	amp_9382	92.59	29	25.0
dual_1850	amp_9384	92.59	29	25.0
dual_1850	amp_9396	92.59	29	25.0
dual_1850	amp_9411	92.59	29	25.0
dual_1850	amp_9441	92.59	29	25.0
dual_1850	amp_9471	92.59	29	25.0
dual_1850	amp_9492	92.59	29	25.0
dual_1850	amp_9495	92.59	29	25.0
dual_1850	amp_9498	92.59	29	25.0
dual_1850	amp_9500	92.59	29	25.0
dual_1850	amp_9501	96.3	28	26.0
dual_1850	amp_9502	92.59	29	25.0
dual_1850	amp_9504	92.59	29	25.0
dual_1850	amp_9516	92.59	29	25.0
dual_1850	amp_9531	92.59	29	25.0
dual_1850	amp_9552	92.59	29	25.0
dual_1850	amp_9555	92.59	29	25.0
dual_1850	amp_9558	92.59	29	25.0
dual_1850	amp_9560	92.59	29	25.0
dual_1850	amp_9561	96.3	28	26.0
dual_1850	amp_9562	92.59	29	25.0
dual_1850	amp_9564	92.59	29	25.0
dual_1850	amp_9576	92.59	29	25.0
dual_1850	amp_9582	92.59	29	25.0
dual_1850	amp_9585	92.59	29	25.0
dual_1850	amp_9588	92.59	29	25.0
dual_1850	amp_9590	92.59	29	25.0
dual_1850	amp_9591	96.3	28	26.0
dual_1850	amp_9592	92.59	29	25.0
dual_1850	amp_9594	92.59	29	25.0
dual_1850	amp_9606	92.59	29	25.0
dual_1850	amp_9611	92.59	29	25.0
dual_1850	amp_9612	96.3	28	26.0
dual_1850	amp_9613	92.59	29	25.0
dual_1850	amp_9614	92.59	29	25.0
dual_1850	amp_9615	96.3	28	26.0
dual_1850	amp_9616	92.59	29	25.0
dual_1850	amp_9617	92.59	29	25.0
dual_1850	amp_9618	96.3	28	26.0
dual_1850	amp_9619	92.59	29	25.0
dual_1850	amp_9620	96.3	28	26.0
dual_1850	amp_9621	100.0	27	27.0
dual_1850	amp_9622	96.3	28	26.0
dual_1850	amp_9623	92.59	29	25.0
dual_1850	amp_9624	96.3	28	26.0
dual_1850	amp_9625	92.59	29	25.0
dual_1850	amp_9627	92.59	29	25.0
dual_1850	amp_9630	92.59	29	25.0
dual_1850	amp_9633	92.59	29	25.0
dual_1850	amp_9635	92.59	29	25.0
dual_1850	amp_9636	96.3	28	26.0
dual_1850	amp_9637	92.59	29	25.0
dual_1850	amp_9639	92.59	29	25.0
dual_1850	amp_9642	92.59	29	25.0
dual_1850	amp_9645	92.59	29	25.0
dual_1850	amp_9648	92.59	29	25.0
dual_1850	amp_9650	92.59	29	25.0
dual_1850	amp_9651	96.3	28	26.0
dual_1850	amp_9652	92.59	29	25.0
dual_1850	amp_9654	92.59	29	25.0
dual_1850	amp_9666	92.59	29	25.0
dual_1851	amp_9322	92.59	29	25.0
dual_1851	amp_9352	92.59	29	25.0
dual_1851	amp_9373	92.59	29	25.0
dual_1851	amp_9376	92.59	29	25.0
dual_1851	amp_9379	92.59	29	25.0
dual_1851	amp_9380	92.59	29	25.0
dual_1851	amp_9381	92.59	29	25.0
dual_1851	amp_9382	96.3	28	26.0
dual_1851	amp_9385	92.59	29	25.0
dual_1851	amp_9397	92.59	29	25.0
dual_1851	amp_9412	92.59	29	25.0
dual_1851	amp_9442	92.59	29	25.0
dual_1851	amp_9472	92.59	29	25.0
dual_1851	amp_9493	92.59	29	25.0
dual_1851	amp_9496	92.59	29	25.0
dual_1851	amp_9499	92.59	29	25.0
dual_1851	amp_9500	92.59	29	25.0
dual_1851	amp_9501	92.59	29	25.0
dual_1851	amp_9502	96.3	28	26.0
dual_1851	amp_9505	92.59	29	25.0
dual_1851	amp_9517	92.59	29	25.0
dual_1851	amp_9532	92.59	29	25.0
dual_1851	amp_9553	92.59	29	25.0
dual_1851	amp_9556	92.59	29	25.0
dual_1851	amp_9559	92.59	29	25.0
dual_1851	amp_9560	92.59	29	25.0
dual_1851	amp_9561	92.59	29	25.0
dual_1851	amp_9562	96.3	28	26.0
dual_1851	amp_9565	92.59	29	25.0
dual_1851	amp_9577	92.59	29	25.0
dual_1851	amp_9583	92.59	29	25.0
dual_1851	amp_9586	92.59	29	25.0
dual_1851	amp_9589	92.59	29	25.0
dual_1851	amp_9590	92.59	29	25.0
dual_1851	amp_9591	92.59	29	25.0
dual_1851	amp_9592	96.3	28	26.0
dual_1851	amp_9595	92.59	29	25.0
dual_1851	amp_9607	92.59	29	25.0
dual_1851	amp_9611	92.59	29	25.0
dual_1851	amp_9612	92.59	29	25.0
dual_1851	amp_9613	96.3	28	26.0
dual_1851	amp_9614	92.59	29	25.0
dual_1851	amp_9615	92.59	29	25.0
dual_1851	amp_9616	96.3	28	26.0
dual_1851	amp_9617	92.59	29	25.0
dual_1851	amp_9618	92.59	29	25.0
dual_1851	amp_9619	96.3	28	26.0
dual_1851	amp_9620	96.3	28	26.0
dual_1851	amp_9621	96.3	28	26.0
dual_1851	amp_9622	100.0	27	27.0
dual_1851	amp_9623	92.59	29	25.0
dual_1851	amp_9624	92.59	29	25.0
dual_1851	amp_9625	96.3	28	26.0
dual_1851	amp_9628	92.59	29	25.0
dual_1851	amp_9631	92.59	29	25.0
dual_1851	amp_9634	92.59	29	25.0
dual_1851	amp_9635	92.59	29	25.0
dual_1851	amp_9636	92.59	29	25.0
dual_1851	amp_9637	96.3	28	26.0
dual_1851	amp_9640	92.59	29	25.0
dual_1851	amp_9643	92.59	29	25.0
dual_1851	amp_9646	92.59	29	25.0
dual_1851	amp_9649	92.59	29	25.0
dual_1851	amp_9650	92.59	29	25.0
dual_1851	amp_9651	92.59	29	25.0
dual_1851	amp_9652	96.3	28	26.0
dual_1851	amp_9655	92.59	29	25.0
dual_1851	amp_9667	92.59	29	25.0
dual_1852	amp_9323	92.59	29	25.0
dual_1852	amp_9353	92.59	29	25.0
dual_1852	amp_9371	92.59	29	25.0
dual_1852	amp_9374	92.59	29	25.0
dual_1852	amp_9377	92.59	29	25.0
dual_1852	amp_9380	92.59	29	25.0
dual_1852	amp_9383	96.3	28	26.0
dual_1852	amp_9384	92.59	29	25.0
dual_1852	amp_9385	92.59	29	25.0
dual_1852	amp_9398	92.59	29	25.0
dual_1852	amp_9413	92.59	29	25.0
dual_1852	amp_9443	92.59	29	25.0
dual_1852	amp_9473	92.59	29	25.0
dual_1852	amp_9491	92.59	29	25.0
dual_1852	amp_9494	92.59	29	25.0
dual_1852	amp_9497	92.59	29	25.0
dual_1852	amp_9500	92.59	29	25.0
dual_1852	amp_9503	96.3	28	26.0
dual_1852	amp_9504	92.59	29	25.0
dual_1852	amp_9505	92.59	29	25.0
dual_1852	amp_9518	92.59	29	25.0
dual_1852	amp_9533	92.59	29	25.0
dual_1852	amp_9551	92.59	29	25.0
dual_1852	amp_9554	92.59	29	25.0
dual_1852	amp_9557	92.59	29	25.0
dual_1852	amp_9560	92.59	29	25.0
dual_1852	amp_9563	96.3	28	26.0
dual_1852	amp_9564	92.59	29	25.0
dual_1852	amp_9565	92.59	29	25.0
dual_1852	amp_9578	92.59	29	25.0
dual_1852	amp_9581	92.59	29	25.0
dual_1852	amp_9584	92.59	29	25.0
dual_1852	amp_9587	92.59	29	25.0
dual_1852	amp_9590	92.59	29	25.0
dual_1852	amp_9593	96.3	28	26.0
dual_1852	amp_9594	92.59	29	25.0
dual_1852	amp_9595	92.59	29	25.0
dual_1852	amp_9608	92.59	29	25.0
dual_1852	amp_9611	96.3	28	26.0
dual_1852	amp_9612	92.59	29	25.0
dual_1852	amp_9613	92.59	29	25.0
dual_1852	amp_9614	96.3	28	26.0
dual_1852	amp_9615	92.59	29	25.0
dual_1852	amp_9616	92.59	29	25.0
dual_1852	amp_9617	96.3	28	26.0
dual_1852	amp_9618	92.59	29	25.0
dual_1852	amp_9619	92.59	29	25.0
dual_1852	amp_9620	96.3	28	26.0
dual_1852	amp_9621	92.59	29	25.0
dual_1852	amp_9622	92.59	29	25.0
dual_1852	amp_9623	100.0	27	27.0
dual_1852	amp_9624	96.3	28	26.0
dual_1852	amp_9625	96.3	28	26.0
dual_1852	amp_9626	92.59	29	25.0
dual_1852	amp_9629	92.59	29	25.0
dual_1852	amp_9632	92.59	29	25.0
dual_1852	amp_9635	92.59	29	25.0
dual_1852	amp_9638	96.3	28	26.0
dual_1852	amp_9639	92.59	29	25.0
dual_1852	amp_9640	92.59	29	25.0
dual_1852	amp_9641	92.59	29	25.0
dual_1852	amp_9644	92.59	29	25.0
dual_1852	amp_9647	92.59	29	25.0
dual_1852	amp_9650	92.59	29	25.0
dual_1852	amp_9653	96.3	28	26.0
dual_1852	amp_9654	92.59	29	25.0
dual_1852	amp_9655	92.59	29	25.0
dual_1852	amp_9668	92.59	29	25.0
dual_1853	amp_9324	92.59	29	25.0
dual_1853	amp_9354	92.59	29	25.0
dual_1853	amp_9372	92.59	29	25.0
dual_1853	amp_9375	92.59	29	25.0
dual_1853	amp_9378	92.59	29	25.0
dual_1853	amp_9381	92.59	29	25.0
dual_1853	amp_9383	92.59	29	25.0
dual_1853	amp_9384	96.3	28	26.0
dual_1853	amp_9385	92.59	29	25.0
dual_1853	amp_9399	92.59	29	25.0
dual_1853	amp_9414	92.59	29	25.0
dual_1853	amp_9444	92.59	29	25.0
dual_1853	amp_9474	92.59	29	25.0
dual_1853	amp_9492	92.59	29	25.0
dual_1853	amp_9495	92.59	29	25.0
dual_1853	amp_9498	92.59	29	25.0
dual_1853	amp_9501	92.59	29	25.0
dual_1853	amp_9503	92.59	29	25.0
dual_1853	amp_9504	96.3	28	26.0
dual_1853	amp_9505	92.59	29	25.0
dual_1853	amp_9519	92.59	29	25.0
dual_1853	amp_9534	92.59	29	25.0
dual_1853	amp_9552	92.59	29	25.0
dual_1853	amp_9555	92.59	29	25.0
dual_1853	amp_9558	92.59	29	25.0
dual_1853	amp_9561	92.59	29	25.0
dual_1853	amp_9563	92.59	29	25.0
dual_1853	amp_9564	96.3	28	26.0
dual_1853	amp_9565	92.59	29	25.0
dual_1853	amp_9579	92.59	29	25.0
dual_1853	amp_9582	92.59	29	25.0
dual_1853	amp_9585	92.59	29	25.0
dual_1853	amp_9588	92.59	29	25.0
dual_1853	amp_9591	92.59	29	25.0
dual_1853	amp_9593	92.59	29	25.0
dual_1853	amp_9594	96.3	28	26.0
dual_1853	amp_9595	92.59	29	25.0
dual_1853	amp_9609	92.59	29	25.0
dual_1853	amp_9611	92.59	29	25.0
dual_1853	amp_9612	96.3	28	26.0
dual_1853	amp_9613	92.59	29	25.0
dual_1853	amp_9614	92.59	29	25.0
dual_1853	amp_9615	96.3	28	26.0
dual_1853	amp_9616	92.59	29	25.0
dual_1853	amp_9617	92.59	29	25.0
dual_1853	amp_9618	96.3	28	26.0
dual_1853	amp_9619	92.59	29	25.0
dual_1853	amp_9620	92.59	29	25.0
dual_1853	amp_9621	96.3	28	26.0
dual_1853	amp_9622	92.59	29	25.0
dual_1853	amp_9623	96.3	28	26.0
dual_1853	amp_9624	100.0	27	27.0
dual_1853	amp_9625	96.3	28	26.0
dual_1853	amp_9627	92.59	29	25.0
dual_1853	amp_9630	92.59	29	25.0
